2025-12-11 03:08:38,052 - [CLIENT ???] Connecting to ('127.0.0.1', 1234)...
2025-12-11 03:08:38,061 - [CLIENT 004] Successfully connected! Assigned Player ID: 4
2025-12-11 03:09:22,615 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-11 03:09:22,615 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:22,623 - [CLIENT 004] Successfully claimed block at (17, 14)
2025-12-11 03:09:22,769 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-11 03:09:22,819 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:22,825 - [CLIENT 004] Successfully claimed block at (17, 13)
2025-12-11 03:09:23,030 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-11 03:09:23,112 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:23,116 - [CLIENT 004] Successfully claimed block at (18, 14)
2025-12-11 03:09:23,162 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-11 03:09:23,263 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:23,274 - [CLIENT 004] Successfully claimed block at (19, 14)
2025-12-11 03:09:23,331 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-11 03:09:23,482 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:23,490 - [CLIENT 004] Successfully claimed block at (19, 13)
2025-12-11 03:09:23,532 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-11 03:09:23,664 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:23,673 - [CLIENT 004] Successfully claimed block at (19, 13)
2025-12-11 03:09:23,681 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-11 03:09:23,846 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-11 03:09:23,878 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:23,888 - [CLIENT 004] Successfully claimed block at (19, 11)
2025-12-11 03:09:24,028 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-11 03:09:24,045 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:24,049 - [CLIENT 004] Successfully claimed block at (18, 10)
2025-12-11 03:09:24,211 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-11 03:09:24,228 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:24,233 - [CLIENT 004] Successfully claimed block at (18, 9)
2025-12-11 03:09:24,379 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-11 03:09:24,429 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:24,435 - [CLIENT 004] Successfully claimed block at (18, 8)
2025-12-11 03:09:24,579 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-11 03:09:24,698 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:24,702 - [CLIENT 004] Successfully claimed block at (19, 7)
2025-12-11 03:09:24,799 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-11 03:09:24,866 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:24,877 - [CLIENT 004] Successfully claimed block at (19, 6)
2025-12-11 03:09:24,982 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-11 03:09:25,015 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:25,019 - [CLIENT 004] Successfully claimed block at (19, 5)
2025-12-11 03:09:25,150 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-11 03:09:25,200 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:25,209 - [CLIENT 004] Successfully claimed block at (19, 4)
2025-12-11 03:09:25,317 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-11 03:09:25,414 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:25,424 - [CLIENT 004] Successfully claimed block at (19, 3)
2025-12-11 03:09:25,499 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-11 03:09:25,503 - [CLIENT 004] You collected a SPECIAL BOOST (Type 1)!
2025-12-11 03:09:25,584 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:25,589 - [CLIENT 004] Successfully claimed block at (19, 2)
2025-12-11 03:09:25,719 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-11 03:09:25,768 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:25,777 - [CLIENT 004] Successfully claimed block at (18, 2)
2025-12-11 03:09:25,952 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:25,953 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-11 03:09:25,958 - [CLIENT 004] Successfully claimed block at (18, 2)
2025-12-11 03:09:26,013 - [CLIENT 004] Successfully claimed block at (17, 2)
2025-12-11 03:09:26,166 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:26,172 - [CLIENT 004] Successfully claimed block at (17, 2)
2025-12-11 03:09:26,299 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-11 03:09:26,400 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:26,404 - [CLIENT 004] Successfully claimed block at (16, 2)
2025-12-11 03:09:26,434 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-11 03:09:26,553 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-11 03:09:26,558 - [CLIENT 004] You collected a SPECIAL BOOST (Type 1)!
2025-12-11 03:09:26,687 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-11 03:09:26,770 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:26,780 - [CLIENT 004] Successfully claimed block at (12, 2)
2025-12-11 03:09:26,884 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-11 03:09:26,918 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:26,929 - [CLIENT 004] Successfully claimed block at (11, 2)
2025-12-11 03:09:27,002 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-11 03:09:27,125 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:27,157 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-11 03:09:27,163 - [CLIENT 004] Successfully claimed block at (11, 1)
2025-12-11 03:09:27,227 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-11 03:09:27,293 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:27,302 - [CLIENT 004] Successfully claimed block at (10, 0)
2025-12-11 03:09:27,459 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-11 03:09:27,477 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:27,485 - [CLIENT 004] Successfully claimed block at (9, 0)
2025-12-11 03:09:27,629 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-11 03:09:27,711 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:27,721 - [CLIENT 004] Successfully claimed block at (8, 0)
2025-12-11 03:09:27,877 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:27,882 - [CLIENT 004] Successfully claimed block at (8, 0)
2025-12-11 03:09:28,147 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:28,147 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-11 03:09:28,154 - [CLIENT 004] Successfully claimed block at (8, 0)
2025-12-11 03:09:28,299 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-11 03:09:28,316 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:28,322 - [CLIENT 004] Successfully claimed block at (10, 0)
2025-12-11 03:09:28,452 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-11 03:09:28,484 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:28,493 - [CLIENT 004] Successfully claimed block at (11, 0)
2025-12-11 03:09:28,614 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-11 03:09:28,649 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:28,654 - [CLIENT 004] Successfully claimed block at (12, 0)
2025-12-11 03:09:28,780 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-11 03:09:28,846 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:28,848 - [CLIENT 004] Successfully claimed block at (13, 0)
2025-12-11 03:09:28,922 - [CLIENT 004] Successfully claimed block at (13, 0)
2025-12-11 03:09:28,927 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-11 03:09:28,993 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:28,997 - [CLIENT 004] Successfully claimed block at (14, 0)
2025-12-11 03:09:29,091 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-11 03:09:29,175 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:29,179 - [CLIENT 004] Successfully claimed block at (14, 1)
2025-12-11 03:09:29,256 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-11 03:09:29,324 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:29,329 - [CLIENT 004] Successfully claimed block at (14, 2)
2025-12-11 03:09:29,437 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-11 03:09:29,487 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:29,492 - [CLIENT 004] Successfully claimed block at (14, 3)
2025-12-11 03:09:29,567 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-11 03:09:29,698 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:29,704 - [CLIENT 004] Successfully claimed block at (14, 3)
2025-12-11 03:09:29,783 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-11 03:09:29,899 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:29,908 - [CLIENT 004] Successfully claimed block at (14, 4)
2025-12-11 03:09:29,980 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-11 03:09:30,164 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:30,175 - [CLIENT 004] Successfully claimed block at (13, 3)
2025-12-11 03:09:30,199 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-11 03:09:30,314 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-11 03:09:30,364 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:30,368 - [CLIENT 004] Successfully claimed block at (13, 5)
2025-12-11 03:09:30,546 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-11 03:09:30,595 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:30,602 - [CLIENT 004] Successfully claimed block at (11, 5)
2025-12-11 03:09:30,712 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-11 03:09:30,761 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:30,766 - [CLIENT 004] Successfully claimed block at (10, 5)
2025-12-11 03:09:30,862 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-11 03:09:30,979 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:30,986 - [CLIENT 004] Successfully claimed block at (9, 5)
2025-12-11 03:09:31,012 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-11 03:09:31,164 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:31,168 - [CLIENT 004] Successfully claimed block at (9, 5)
2025-12-11 03:09:31,213 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-11 03:09:31,344 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-11 03:09:31,360 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:31,365 - [CLIENT 004] Successfully claimed block at (7, 5)
2025-12-11 03:09:31,510 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-11 03:09:31,543 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:31,547 - [CLIENT 004] Successfully claimed block at (6, 5)
2025-12-11 03:09:31,758 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-11 03:09:31,775 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:31,782 - [CLIENT 004] Successfully claimed block at (6, 5)
2025-12-11 03:09:31,958 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:31,958 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-11 03:09:31,963 - [CLIENT 004] Successfully claimed block at (6, 5)
2025-12-11 03:09:32,104 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-11 03:09:32,202 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:32,211 - [CLIENT 004] Successfully claimed block at (7, 6)
2025-12-11 03:09:32,264 - [CLIENT 004] Successfully claimed block at (7, 6)
2025-12-11 03:09:32,302 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-11 03:09:32,403 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:32,414 - [CLIENT 004] Successfully claimed block at (8, 6)
2025-12-11 03:09:32,488 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-11 03:09:32,555 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:32,567 - [CLIENT 004] Successfully claimed block at (9, 6)
2025-12-11 03:09:32,638 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-11 03:09:32,707 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:32,717 - [CLIENT 004] Successfully claimed block at (10, 6)
2025-12-11 03:09:32,789 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-11 03:09:32,889 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:32,899 - [CLIENT 004] Successfully claimed block at (11, 5)
2025-12-11 03:09:32,971 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-11 03:09:33,071 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:33,081 - [CLIENT 004] Successfully claimed block at (12, 5)
2025-12-11 03:09:33,237 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:33,242 - [CLIENT 004] Successfully claimed block at (12, 5)
2025-12-11 03:09:33,270 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-11 03:09:33,438 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-11 03:09:33,472 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:33,477 - [CLIENT 004] Successfully claimed block at (11, 6)
2025-12-11 03:09:33,602 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:33,602 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-11 03:09:33,606 - [CLIENT 004] Successfully claimed block at (11, 6)
2025-12-11 03:09:33,750 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-11 03:09:33,864 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-11 03:09:33,869 - [CLIENT 004] Successfully claimed block at (11, 7)
2025-12-11 03:09:33,870 - [CLIENT 004] Game Over received.
2025-12-11 03:09:33,871 - [CLIENT 004] Winner: 4. Stats - Sent: 10982, Recv: 11418
2025-12-11 03:09:34,092 - [CLIENT 004] Claim rejected by server.
