2025-12-13 14:13:00,867 - [CLIENT ???] Connecting to ('127.0.0.1', 1234)...
2025-12-13 14:13:00,874 - [CLIENT 004] Successfully connected! Assigned Player ID: 4
2025-12-13 14:13:43,344 - [CLIENT 004] Successfully claimed block at (14, 12)
2025-12-13 14:13:43,404 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:43,502 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:43,511 - [CLIENT 004] Successfully claimed block at (15, 12)
2025-12-13 14:13:43,568 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:13:43,684 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:43,689 - [CLIENT 004] Successfully claimed block at (15, 13)
2025-12-13 14:13:43,750 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:13:43,850 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:43,859 - [CLIENT 004] Successfully claimed block at (15, 15)
2025-12-13 14:13:43,904 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:13:44,036 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:44,041 - [CLIENT 004] Successfully claimed block at (15, 16)
2025-12-13 14:13:44,172 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:44,221 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:44,232 - [CLIENT 004] Successfully claimed block at (16, 16)
2025-12-13 14:13:44,349 - [CLIENT 004] Successfully claimed block at (16, 16)
2025-12-13 14:13:44,356 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:44,407 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:44,413 - [CLIENT 004] Successfully claimed block at (17, 16)
2025-12-13 14:13:44,507 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:44,590 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:44,596 - [CLIENT 004] Successfully claimed block at (18, 16)
2025-12-13 14:13:44,706 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-13 14:13:44,772 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:44,777 - [CLIENT 004] Successfully claimed block at (18, 15)
2025-12-13 14:13:44,871 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:44,957 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:44,961 - [CLIENT 004] Successfully claimed block at (17, 15)
2025-12-13 14:13:45,126 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:45,131 - [CLIENT 004] Successfully claimed block at (16, 15)
2025-12-13 14:13:45,193 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:45,260 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-13 14:13:45,327 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:45,338 - [CLIENT 004] Successfully claimed block at (15, 14)
2025-12-13 14:13:45,477 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-13 14:13:45,510 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:45,521 - [CLIENT 004] Successfully claimed block at (15, 13)
2025-12-13 14:13:45,695 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:45,702 - [CLIENT 004] Successfully claimed block at (15, 13)
2025-12-13 14:13:45,943 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-13 14:13:45,975 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:45,984 - [CLIENT 004] Successfully claimed block at (15, 13)
2025-12-13 14:13:46,221 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:46,231 - [CLIENT 004] Successfully claimed block at (15, 13)
2025-12-13 14:13:46,254 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:46,467 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:46,467 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:46,477 - [CLIENT 004] Successfully claimed block at (17, 14)
2025-12-13 14:13:46,618 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-13 14:13:46,736 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:46,745 - [CLIENT 004] Successfully claimed block at (16, 13)
2025-12-13 14:13:46,934 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:46,942 - [CLIENT 004] Successfully claimed block at (16, 13)
2025-12-13 14:13:47,085 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:47,134 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:47,137 - [CLIENT 004] Successfully claimed block at (15, 13)
2025-12-13 14:13:47,265 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:47,333 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:47,341 - [CLIENT 004] Successfully claimed block at (14, 12)
2025-12-13 14:13:47,416 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:47,498 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:47,504 - [CLIENT 004] Successfully claimed block at (13, 12)
2025-12-13 14:13:47,729 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:47,740 - [CLIENT 004] Successfully claimed block at (14, 12)
2025-12-13 14:13:47,979 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:13:47,996 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:48,001 - [CLIENT 004] Successfully claimed block at (15, 13)
2025-12-13 14:13:48,196 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:48,201 - [CLIENT 004] Successfully claimed block at (15, 13)
2025-12-13 14:13:48,212 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:48,394 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:48,394 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:48,403 - [CLIENT 004] Successfully claimed block at (15, 13)
2025-12-13 14:13:48,511 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:48,528 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:48,537 - [CLIENT 004] Successfully claimed block at (13, 13)
2025-12-13 14:13:48,648 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:48,715 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:48,724 - [CLIENT 004] Successfully claimed block at (12, 13)
2025-12-13 14:13:48,809 - [CLIENT 004] Successfully claimed block at (12, 13)
2025-12-13 14:13:48,893 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:48,898 - [CLIENT 004] Successfully claimed block at (12, 13)
2025-12-13 14:13:49,063 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:49,070 - [CLIENT 004] Successfully claimed block at (12, 13)
2025-12-13 14:13:49,114 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:49,266 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:49,266 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:49,272 - [CLIENT 004] Successfully claimed block at (11, 13)
2025-12-13 14:13:49,401 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:49,434 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:49,437 - [CLIENT 004] Successfully claimed block at (8, 13)
2025-12-13 14:13:49,583 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:49,600 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:49,608 - [CLIENT 004] Successfully claimed block at (7, 13)
2025-12-13 14:13:49,749 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:49,799 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:49,812 - [CLIENT 004] Successfully claimed block at (6, 13)
2025-12-13 14:13:49,916 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:49,919 - [CLIENT 004] You collected a SPECIAL BOOST (Type 1)!
2025-12-13 14:13:49,949 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:49,953 - [CLIENT 004] Successfully claimed block at (5, 13)
2025-12-13 14:13:50,032 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:50,181 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:50,187 - [CLIENT 004] Successfully claimed block at (4, 12)
2025-12-13 14:13:50,213 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-13 14:13:50,220 - [CLIENT 004] You collected a SPECIAL BOOST (Type 1)!
2025-12-13 14:13:50,379 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:50,383 - [CLIENT 004] Successfully claimed block at (4, 11)
2025-12-13 14:13:50,464 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-13 14:13:50,596 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:50,608 - [CLIENT 004] Successfully claimed block at (4, 10)
2025-12-13 14:13:50,714 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:50,764 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:50,771 - [CLIENT 004] Successfully claimed block at (5, 10)
2025-12-13 14:13:50,861 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:50,926 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:50,932 - [CLIENT 004] Successfully claimed block at (6, 9)
2025-12-13 14:13:50,991 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:51,124 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:51,129 - [CLIENT 004] Successfully claimed block at (7, 9)
2025-12-13 14:13:51,259 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:13:51,380 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:51,385 - [CLIENT 004] Successfully claimed block at (7, 9)
2025-12-13 14:13:51,447 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:13:51,563 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:51,567 - [CLIENT 004] Successfully claimed block at (7, 10)
2025-12-13 14:13:51,581 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:13:51,728 - [CLIENT 004] Successfully claimed block at (7, 11)
2025-12-13 14:13:51,764 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:51,771 - [CLIENT 004] Successfully claimed block at (7, 11)
2025-12-13 14:13:51,797 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:51,959 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:51,959 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:51,965 - [CLIENT 004] Successfully claimed block at (6, 11)
2025-12-13 14:13:52,159 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:13:52,208 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:52,213 - [CLIENT 004] Successfully claimed block at (5, 12)
2025-12-13 14:13:52,357 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:52,408 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:52,416 - [CLIENT 004] Successfully claimed block at (6, 12)
2025-12-13 14:13:52,524 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:52,573 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:52,578 - [CLIENT 004] Successfully claimed block at (6, 12)
2025-12-13 14:13:52,672 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:52,739 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:52,749 - [CLIENT 004] Successfully claimed block at (7, 12)
2025-12-13 14:13:52,822 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:52,921 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:52,926 - [CLIENT 004] Successfully claimed block at (8, 11)
2025-12-13 14:13:52,969 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:53,117 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:53,125 - [CLIENT 004] Successfully claimed block at (9, 11)
2025-12-13 14:13:53,266 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:53,300 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:53,307 - [CLIENT 004] Successfully claimed block at (9, 11)
2025-12-13 14:13:53,451 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:13:53,500 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:53,511 - [CLIENT 004] Successfully claimed block at (9, 12)
2025-12-13 14:13:53,600 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:13:53,835 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:53,901 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:53,907 - [CLIENT 004] Successfully claimed block at (10, 13)
2025-12-13 14:13:53,967 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:54,101 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:54,110 - [CLIENT 004] Successfully claimed block at (12, 13)
2025-12-13 14:13:54,167 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-13 14:13:54,348 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:54,359 - [CLIENT 004] Successfully claimed block at (12, 12)
2025-12-13 14:13:54,513 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:54,579 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:54,586 - [CLIENT 004] Successfully claimed block at (11, 11)
2025-12-13 14:13:54,664 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:54,746 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:54,757 - [CLIENT 004] Successfully claimed block at (10, 11)
2025-12-13 14:13:54,927 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:54,938 - [CLIENT 004] Successfully claimed block at (10, 11)
2025-12-13 14:13:55,010 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:13:55,067 - [CLIENT 004] Successfully claimed block at (10, 12)
2025-12-13 14:13:55,125 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:55,131 - [CLIENT 004] Successfully claimed block at (10, 12)
2025-12-13 14:13:55,191 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:55,273 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:55,280 - [CLIENT 004] Successfully claimed block at (11, 12)
2025-12-13 14:13:55,339 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:55,419 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:55,459 - [CLIENT 004] Successfully claimed block at (12, 12)
2025-12-13 14:13:55,511 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:13:55,626 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:55,631 - [CLIENT 004] Successfully claimed block at (12, 13)
2025-12-13 14:13:55,745 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:13:55,832 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:55,836 - [CLIENT 004] Successfully claimed block at (12, 13)
2025-12-13 14:13:55,915 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:56,064 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:56,064 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:56,072 - [CLIENT 004] Successfully claimed block at (14, 13)
2025-12-13 14:13:56,196 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:56,229 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:56,232 - [CLIENT 004] Successfully claimed block at (15, 13)
2025-12-13 14:13:56,359 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:13:56,425 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:56,430 - [CLIENT 004] Successfully claimed block at (15, 14)
2025-12-13 14:13:56,494 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:13:56,611 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:56,616 - [CLIENT 004] Successfully claimed block at (16, 15)
2025-12-13 14:13:56,729 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:56,812 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:56,817 - [CLIENT 004] Successfully claimed block at (15, 15)
2025-12-13 14:13:56,893 - [CLIENT 004] Successfully claimed block at (15, 15)
2025-12-13 14:13:56,927 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:56,993 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:56,999 - [CLIENT 004] Successfully claimed block at (14, 15)
2025-12-13 14:13:57,160 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:57,169 - [CLIENT 004] Successfully claimed block at (14, 15)
2025-12-13 14:13:57,211 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:57,345 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:57,352 - [CLIENT 004] Successfully claimed block at (13, 15)
2025-12-13 14:13:57,379 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:57,511 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:57,515 - [CLIENT 004] Successfully claimed block at (12, 15)
2025-12-13 14:13:57,527 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:57,695 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:57,700 - [CLIENT 004] Successfully claimed block at (11, 14)
2025-12-13 14:13:57,825 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-13 14:13:57,941 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:57,948 - [CLIENT 004] Successfully claimed block at (11, 13)
2025-12-13 14:13:57,990 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:58,159 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:58,159 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:58,165 - [CLIENT 004] Successfully claimed block at (12, 13)
2025-12-13 14:13:58,165 - [CLIENT 004] Successfully claimed block at (13, 13)
2025-12-13 14:13:58,274 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:58,369 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:58,441 - [CLIENT 004] Successfully claimed block at (14, 13)
2025-12-13 14:13:58,441 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:13:58,519 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:58,527 - [CLIENT 004] Successfully claimed block at (14, 14)
2025-12-13 14:13:58,633 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:58,684 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:58,690 - [CLIENT 004] Successfully claimed block at (13, 13)
2025-12-13 14:13:58,800 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:58,850 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:58,858 - [CLIENT 004] Successfully claimed block at (12, 13)
2025-12-13 14:13:58,917 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:13:59,235 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:13:59,317 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:59,323 - [CLIENT 004] Successfully claimed block at (10, 14)
2025-12-13 14:13:59,383 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:59,569 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:59,651 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:59,656 - [CLIENT 004] Successfully claimed block at (12, 13)
2025-12-13 14:13:59,734 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:13:59,801 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:13:59,809 - [CLIENT 004] Successfully claimed block at (14, 13)
2025-12-13 14:13:59,963 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:14:00,046 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:00,050 - [CLIENT 004] Successfully claimed block at (14, 14)
2025-12-13 14:14:00,178 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:14:00,278 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:00,283 - [CLIENT 004] Successfully claimed block at (13, 14)
2025-12-13 14:14:00,344 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:14:00,461 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:00,466 - [CLIENT 004] Successfully claimed block at (12, 15)
2025-12-13 14:14:00,477 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:14:00,488 - [CLIENT 004] You collected a SPECIAL BOOST (Type 1)!
2025-12-13 14:14:00,593 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:14:00,597 - [CLIENT 004] You collected a SPECIAL BOOST (Type 1)!
2025-12-13 14:14:00,610 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:00,619 - [CLIENT 004] Successfully claimed block at (10, 15)
2025-12-13 14:14:00,812 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:00,816 - [CLIENT 004] Successfully claimed block at (10, 15)
2025-12-13 14:14:00,878 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:14:01,026 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:14:01,157 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:01,169 - [CLIENT 004] Successfully claimed block at (7, 15)
2025-12-13 14:14:01,222 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:14:01,342 - [CLIENT 004] Successfully claimed block at (6, 15)
2025-12-13 14:14:01,371 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:01,376 - [CLIENT 004] Successfully claimed block at (6, 15)
2025-12-13 14:14:01,637 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:14:01,653 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:01,659 - [CLIENT 004] Successfully claimed block at (7, 15)
2025-12-13 14:14:01,836 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:14:01,902 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:01,906 - [CLIENT 004] Successfully claimed block at (8, 15)
2025-12-13 14:14:01,970 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-13 14:14:02,186 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:14:02,284 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:02,291 - [CLIENT 004] Successfully claimed block at (6, 14)
2025-12-13 14:14:02,385 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:14:02,467 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:02,473 - [CLIENT 004] Successfully claimed block at (5, 14)
2025-12-13 14:14:02,549 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:14:02,615 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:02,624 - [CLIENT 004] Successfully claimed block at (4, 14)
2025-12-13 14:14:02,713 - [CLIENT 004] ACTION: User requested move direction 0
2025-12-13 14:14:03,064 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:03,073 - [CLIENT 004] Successfully claimed block at (4, 14)
2025-12-13 14:14:03,148 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-13 14:14:03,326 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:03,331 - [CLIENT 004] Successfully claimed block at (4, 12)
2025-12-13 14:14:03,395 - [CLIENT 004] ACTION: User requested move direction 2
2025-12-13 14:14:03,494 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:03,504 - [CLIENT 004] Successfully claimed block at (4, 11)
2025-12-13 14:14:03,591 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:14:03,706 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:03,718 - [CLIENT 004] Successfully claimed block at (4, 12)
2025-12-13 14:14:03,790 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:14:03,887 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:03,891 - [CLIENT 004] Successfully claimed block at (4, 13)
2025-12-13 14:14:03,970 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:14:03,978 - [CLIENT 004] Successfully claimed block at (4, 14)
2025-12-13 14:14:04,054 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:04,063 - [CLIENT 004] Successfully claimed block at (4, 14)
2025-12-13 14:14:04,120 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:14:04,221 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:04,228 - [CLIENT 004] Successfully claimed block at (4, 15)
2025-12-13 14:14:04,401 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:04,408 - [CLIENT 004] Successfully claimed block at (4, 15)
2025-12-13 14:14:04,554 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:14:04,604 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:04,612 - [CLIENT 004] Successfully claimed block at (5, 15)
2025-12-13 14:14:04,702 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:14:04,709 - [CLIENT 004] Successfully claimed block at (6, 15)
2025-12-13 14:14:04,768 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:04,773 - [CLIENT 004] Successfully claimed block at (6, 15)
2025-12-13 14:14:04,901 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:14:04,951 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:04,959 - [CLIENT 004] Successfully claimed block at (7, 15)
2025-12-13 14:14:05,069 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:14:05,135 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:05,139 - [CLIENT 004] Successfully claimed block at (7, 15)
2025-12-13 14:14:05,235 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:14:05,319 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:05,323 - [CLIENT 004] Successfully claimed block at (8, 15)
2025-12-13 14:14:05,352 - [CLIENT 004] ACTION: User requested move direction 1
2025-12-13 14:14:05,568 - [CLIENT 004] ACTION: User requested move direction 3
2025-12-13 14:14:05,702 - [CLIENT 004] ACTION: User attempting to CLAIM block
2025-12-13 14:14:05,707 - [CLIENT 004] Successfully claimed block at (9, 17)
2025-12-13 14:14:05,952 - [CLIENT 004] ACTION: User attempting to CLAIM block
